buyer_tax_id,buyer_name,buyer_name_en,buyer_type,year,contracts,value_amd,single_source_contracts,single_source_value_amd,single_source_share_of_count_pct,single_source_share_of_value_pct,buyer_total_value_2018_2026_amd,buyer_single_source_value_2018_2026_amd,buyer_single_source_share_2018_2026_pct,rank_by_single_source_value_2024_2026
05807457,«Ախուրյանի բժշկական  կենտրոն» ՓԲԸ,,OTHER,2023,24,15491257,0,0,0,0,129734526,2481070,1.91,184
05807457,«Ախուրյանի բժշկական  կենտրոն» ՓԲԸ,,OTHER,2024,1,1375000,0,0,0,0,129734526,2481070,1.91,184
05807457,«Ախուրյանի բժշկական  կենտրոն» ՓԲԸ,,OTHER,2025,41,16904814,0,0,0,0,129734526,2481070,1.91,184
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2018,10,152964560,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2019,24,534637062,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2020,16,2716304586,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2021,7,11468700,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2022,32,2102354897,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2023,26,1143052802,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2024,23,682793995,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2025,40,2775679624,0,0,0,0,11109127179,0,0,185
09426045,Քաջարանի համայնքապետարան,Qajaran community municipality,URBAN,2026,16,989870953,0,0,0,0,11109127179,0,0,185
07614373,«Իջևանի ԲԿ»,,OTHER,2018,1,934800,0,0,0,0,49826841,0,0,186
07614373,«Իջևանի ԲԿ»,,OTHER,2021,20,15207313,0,0,0,0,49826841,0,0,186
07614373,«Իջևանի ԲԿ»,,OTHER,2023,2,3366000,0,0,0,0,49826841,0,0,186
07614373,«Իջևանի ԲԿ»,,OTHER,2024,23,14768728,0,0,0,0,49826841,0,0,186
07614373,«Իջևանի ԲԿ»,,OTHER,2025,4,15550000,0,0,0,0,49826841,0,0,186
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2018,59,18560529,2,172950,3.39,0.93,299745205,1699600,0.57,187
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2019,52,20438369,6,1526650,11.54,7.47,299745205,1699600,0.57,187
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2020,49,18092680,0,0,0,0,299745205,1699600,0.57,187
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2021,45,21753784,0,0,0,0,299745205,1699600,0.57,187
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2022,33,17972086,0,0,0,0,299745205,1699600,0.57,187
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2023,26,17376428,0,0,0,0,299745205,1699600,0.57,187
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2025,51,185240030,0,0,0,0,299745205,1699600,0.57,187
08617165,«Ճամբարակի առողջապահության կենտրոն» ՓԲԸ,,OTHER,2026,1,311299,0,0,0,0,299745205,1699600,0.57,187
05502958,«Գյումրու թիվ 1 պոլիկլինիկա» ՓԲԸ,,OTHER,2021,1,25569567,0,0,0,0,49117973,0,0,188
05502958,«Գյումրու թիվ 1 պոլիկլինիկա» ՓԲԸ,,OTHER,2022,9,22051925,0,0,0,0,49117973,0,0,188
05502958,«Գյումրու թիվ 1 պոլիկլինիկա» ՓԲԸ,,OTHER,2023,9,1496481,0,0,0,0,49117973,0,0,188
04707083,«Էջմիածին ԲԿ» ՓԲԸ,,OTHER,2022,20,7830561,0,0,0,0,7830561,0,0,189
07203406,«Տաշիրի բժշկական կենտրոն» ՓԲԸ,,OTHER,2019,9,2982960,0,0,0,0,73401446,0,0,190
07203406,«Տաշիրի բժշկական կենտրոն» ՓԲԸ,,OTHER,2020,13,7131899,0,0,0,0,73401446,0,0,190
07203406,«Տաշիրի բժշկական կենտրոն» ՓԲԸ,,OTHER,2021,74,40351606,0,0,0,0,73401446,0,0,190
07203406,«Տաշիրի բժշկական կենտրոն» ՓԲԸ,,OTHER,2022,34,22934980,0,0,0,0,73401446,0,0,190
05503375,«Բեռլին պոլիկլինիկա» ՓԲԸ,,OTHER,2018,20,9053032,14,2863322,70,31.63,195062353,20428390,10.47,191
05503375,«Բեռլին պոլիկլինիկա» ՓԲԸ,,OTHER,2019,26,22777086,19,6080920,73.08,26.7,195062353,20428390,10.47,191
05503375,«Բեռլին պոլիկլինիկա» ՓԲԸ,,OTHER,2020,33,39807594,29,7209618,87.88,18.11,195062353,20428390,10.47,191
05503375,«Բեռլին պոլիկլինիկա» ՓԲԸ,,OTHER,2021,30,7733396,17,3328530,56.67,43.04,195062353,20428390,10.47,191
05503375,«Բեռլին պոլիկլինիկա» ՓԲԸ,,OTHER,2022,31,56742845,2,946000,6.45,1.67,195062353,20428390,10.47,191
05503375,«Բեռլին պոլիկլինիկա» ՓԲԸ,,OTHER,2024,32,58948399,0,0,0,0,195062353,20428390,10.47,191
01508606,ՀՀ ԱՆ «Ինֆեկցիոն հիվանդությունների ազգային կենտրոն» ՓԲԸ,National center for infectious diseases of Ministry of Health of the RA CJSC,OTHER,2021,41,103903623,0,0,0,0,321585665,0,0,192
01508606,ՀՀ ԱՆ «Ինֆեկցիոն հիվանդությունների ազգային կենտրոն» ՓԲԸ,National center for infectious diseases of Ministry of Health of the RA CJSC,OTHER,2022,61,212292042,0,0,0,0,321585665,0,0,192
01508606,ՀՀ ԱՆ «Ինֆեկցիոն հիվանդությունների ազգային կենտրոն» ՓԲԸ,National center for infectious diseases of Ministry of Health of the RA CJSC,OTHER,2024,1,5390000,0,0,0,0,321585665,0,0,192
06907013,«Վանաձորի թիվ 1 պոլիկլինիկա» ՊՓԲԸ,,OTHER,2018,24,28868481,0,0,0,0,121417063,11583100,9.54,193
06907013,«Վանաձորի թիվ 1 պոլիկլինիկա» ՊՓԲԸ,,OTHER,2019,11,4799464,0,0,0,0,121417063,11583100,9.54,193
06907013,«Վանաձորի թիվ 1 պոլիկլինիկա» ՊՓԲԸ,,OTHER,2020,55,47443417,28,6168440,50.91,13,121417063,11583100,9.54,193
06907013,«Վանաձորի թիվ 1 պոլիկլինիկա» ՊՓԲԸ,,OTHER,2021,44,40305701,20,5414660,45.45,13.43,121417063,11583100,9.54,193
03301039,«Նաիրի բժշկական կենտրոն» ՊՓԲԸ,,OTHER,2018,24,7080092,0,0,0,0,57555425,0,0,194
03301039,«Նաիրի բժշկական կենտրոն» ՊՓԲԸ,,OTHER,2021,62,50475333,0,0,0,0,57555425,0,0,194
07404792,«Նիկոլայ Նասիբյանի անվան Նոյեմբերյանի Բժշկական Կենտրոն» ՓԲԸ,,OTHER,2018,51,20713058,0,0,0,0,74784612,0,0,195
07404792,«Նիկոլայ Նասիբյանի անվան Նոյեմբերյանի Բժշկական Կենտրոն» ՓԲԸ,,OTHER,2020,1,3500000,0,0,0,0,74784612,0,0,195
07404792,«Նիկոլայ Նասիբյանի անվան Նոյեմբերյանի Բժշկական Կենտրոն» ՓԲԸ,,OTHER,2021,82,50571554,0,0,0,0,74784612,0,0,195
06001341,«Մարալիկի առողջության կենտրոն» ՓԲԸ,,OTHER,2019,15,6524186,0,0,0,0,66781484,0,0,196
06001341,«Մարալիկի առողջության կենտրոն» ՓԲԸ,,OTHER,2020,13,5641268,0,0,0,0,66781484,0,0,196
06001341,«Մարալիկի առողջության կենտրոն» ՓԲԸ,,OTHER,2021,26,14783005,0,0,0,0,66781484,0,0,196
06001341,«Մարալիկի առողջության կենտրոն» ՓԲԸ,,OTHER,2022,1,8882225,0,0,0,0,66781484,0,0,196
06001341,«Մարալիկի առողջության կենտրոն» ՓԲԸ,,OTHER,2025,2,30950800,0,0,0,0,66781484,0,0,196
04104551,«Վեդու ծննդատուն» ՓԲԸ,,OTHER,2018,55,17153751,4,285150,7.27,1.66,45953700,4590520,9.99,197
04104551,«Վեդու ծննդատուն» ՓԲԸ,,OTHER,2019,50,16455353,13,2357340,26,14.33,45953700,4590520,9.99,197
04104551,«Վեդու ծննդատուն» ՓԲԸ,,OTHER,2020,34,12093996,5,1948030,14.71,16.11,45953700,4590520,9.99,197
04104551,«Վեդու ծննդատուն» ՓԲԸ,,OTHER,2021,2,250600,0,0,0,0,45953700,4590520,9.99,197
05500832,« Գյումրու Ծննդատուն» ՓԲԸ,,OTHER,2019,5,1487226,0,0,0,0,25761288,0,0,198
05500832,« Գյումրու Ծննդատուն» ՓԲԸ,,OTHER,2020,19,8725383,0,0,0,0,25761288,0,0,198
05500832,« Գյումրու Ծննդատուն» ՓԲԸ,,OTHER,2021,11,15548678,0,0,0,0,25761288,0,0,198
06902113,«Վանաձորի Ինֆեկցիոն հիվանդանոց» ՊՓԲԸ,,OTHER,2018,41,6923647,25,2301985,60.98,33.25,12803212,2993202,23.38,199
06902113,«Վանաձորի Ինֆեկցիոն հիվանդանոց» ՊՓԲԸ,,OTHER,2019,20,3550805,8,555118,40,15.63,12803212,2993202,23.38,199
06902113,«Վանաձորի Ինֆեկցիոն հիվանդանոց» ՊՓԲԸ,,OTHER,2020,6,2281311,2,88650,33.33,3.89,12803212,2993202,23.38,199
06902113,«Վանաձորի Ինֆեկցիոն հիվանդանոց» ՊՓԲԸ,,OTHER,2021,1,47450,1,47450,100,100,12803212,2993202,23.38,199
05501939,«Գյումրու մոր և մանկան ավստրիական հիվանդանոց» ՓԲԸ,,OTHER,2018,44,33114922,0,0,0,0,80729047,1658897,2.05,200
05501939,«Գյումրու մոր և մանկան ավստրիական հիվանդանոց» ՓԲԸ,,OTHER,2019,49,17644149,25,1658897,51.02,9.4,80729047,1658897,2.05,200
05501939,«Գյումրու մոր և մանկան ավստրիական հիվանդանոց» ՓԲԸ,,OTHER,2020,6,29969976,0,0,0,0,80729047,1658897,2.05,200
08620315,«Սևանի ԲԿ» ՓԲԸ,,OTHER,2018,82,40225622,0,0,0,0,96905637,1497864,1.55,201
08620315,«Սևանի ԲԿ» ՓԲԸ,,OTHER,2019,83,55622172,2,440020,2.41,0.79,96905637,1497864,1.55,201
08620315,«Սևանի ԲԿ» ՓԲԸ,,OTHER,2020,7,1057844,7,1057844,100,100,96905637,1497864,1.55,201
05500411,«Հանրապետական շտապ օգնության ծառայություն» ՓԲԸ,Republican Emergency Service CJSC,OTHER,2018,11,18150729,0,0,0,0,143057463,3390500,2.37,202
05500411,«Հանրապետական շտապ օգնության ծառայություն» ՓԲԸ,Republican Emergency Service CJSC,OTHER,2019,14,21948476,1,3000000,7.14,13.67,143057463,3390500,2.37,202
05500411,«Հանրապետական շտապ օգնության ծառայություն» ՓԲԸ,Republican Emergency Service CJSC,OTHER,2020,4,18487500,1,390500,25,2.11,143057463,3390500,2.37,202
05500411,«Հանրապետական շտապ օգնության ծառայություն» ՓԲԸ,Republican Emergency Service CJSC,OTHER,2021,1,374000,0,0,0,0,143057463,3390500,2.37,202
05500411,«Հանրապետական շտապ օգնության ծառայություն» ՓԲԸ,Republican Emergency Service CJSC,OTHER,2023,1,644000,0,0,0,0,143057463,3390500,2.37,202
05500411,«Հանրապետական շտապ օգնության ծառայություն» ՓԲԸ,Republican Emergency Service CJSC,OTHER,2025,10,83452759,0,0,0,0,143057463,3390500,2.37,202
05533967,ԳՅՈՒՄՐՈՒ ԻՆՖԵԿՑԻՈՆ ՀԻՎԱՆԴԱՆՈՑ ՓԲԸ,Gyumri Infection hospital CSJC,OTHER,2018,22,79434687,2,668000,9.09,0.84,83075122,668000,0.8,203
05533967,ԳՅՈՒՄՐՈՒ ԻՆՖԵԿՑԻՈՆ ՀԻՎԱՆԴԱՆՈՑ ՓԲԸ,Gyumri Infection hospital CSJC,OTHER,2019,3,3640435,0,0,0,0,83075122,668000,0.8,203
05530985,«Ամասիայի առողջության կենտրոն» ՓԲԸ,,OTHER,2018,15,2761083,0,0,0,0,14709216,0,0,204
05530985,«Ամասիայի առողջության կենտրոն» ՓԲԸ,,OTHER,2022,1,821095,0,0,0,0,14709216,0,0,204
05530985,«Ամասիայի առողջության կենտրոն» ՓԲԸ,,OTHER,2023,18,5959348,0,0,0,0,14709216,0,0,204
05530985,«Ամասիայի առողջության կենտրոն» ՓԲԸ,,OTHER,2024,6,872560,0,0,0,0,14709216,0,0,204
05530985,«Ամասիայի առողջության կենտրոն» ՓԲԸ,,OTHER,2025,8,4295131,0,0,0,0,14709216,0,0,204
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2018,16,116914200,0,0,0,0,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2019,14,111938980,0,0,0,0,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2020,24,436067370,0,0,0,0,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2021,23,82014794,3,901944,13.04,1.1,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2022,119,1172703932,3,2539000,2.52,0.22,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2023,114,1214950250,8,10485000,7.02,0.86,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2024,85,1925227169,0,0,0,0,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2025,104,2366701141,0,0,0,0,8254718212,13925944,0.17,205
06801433,Սպիտակի համայնքապետարան,Spitak community municipality,URBAN,2026,60,828200377,0,0,0,0,8254718212,13925944,0.17,205
00144572,Կարեն Դեմիրճյանի անվան մարզահամերգային համալիր ՓԲԸ,Sport and Concert Complex after K.Demirchyan CJSC,OTHER,2023,11,93725282,0,0,0,0,3308581422,0,0,206
00144572,Կարեն Դեմիրճյանի անվան մարզահամերգային համալիր ՓԲԸ,Sport and Concert Complex after K.Demirchyan CJSC,OTHER,2024,9,153146872,0,0,0,0,3308581422,0,0,206
00144572,Կարեն Դեմիրճյանի անվան մարզահամերգային համալիր ՓԲԸ,Sport and Concert Complex after K.Demirchyan CJSC,OTHER,2025,14,1372943792,0,0,0,0,3308581422,0,0,206
00144572,Կարեն Դեմիրճյանի անվան մարզահամերգային համալիր ՓԲԸ,Sport and Concert Complex after K.Demirchyan CJSC,OTHER,2026,7,1688765476,0,0,0,0,3308581422,0,0,206
08203584,Մարտունու համայնքապետարան,Martuni community municipality,URBAN,2019,1,300000,0,0,0,0,3541636535,700000,0.02,207
08203584,Մարտունու համայնքապետարան,Martuni community municipality,URBAN,2020,13,55525230,2,700000,15.38,1.26,3541636535,700000,0.02,207
08203584,Մարտունու համայնքապետարան,Martuni community municipality,URBAN,2021,2,851750,0,0,0,0,3541636535,700000,0.02,207
08203584,Մարտունու համայնքապետարան,Martuni community municipality,URBAN,2022,2,11663850,0,0,0,0,3541636535,700000,0.02,207
08203584,Մարտունու համայնքապետարան,Martuni community municipality,URBAN,2023,10,123124701,0,0,0,0,3541636535,700000,0.02,207
08203584,Մարտունու համայնքապետարան,Martuni community municipality,URBAN,2024,16,72819478,0,0,0,0,3541636535,700000,0.02,207
08203584,Մարտունու համայնքապետարան,Martuni community municipality,URBAN,2025,27,3277351526,0,0,0,0,3541636535,700000,0.02,207
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2019,11,88715200,0,0,0,0,7337679328,9876500,0.13,208
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2020,11,90501452,0,0,0,0,7337679328,9876500,0.13,208
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2021,10,132353740,0,0,0,0,7337679328,9876500,0.13,208
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2022,41,1117979684,4,9196500,9.76,0.82,7337679328,9876500,0.13,208
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2023,82,3753930193,1,680000,1.22,0.02,7337679328,9876500,0.13,208
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2024,29,1196222117,0,0,0,0,7337679328,9876500,0.13,208
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2025,26,609460105,0,0,0,0,7337679328,9876500,0.13,208
04241258,Վեդու համայնքապետարան,Vedi community municipality,URBAN,2026,18,348516838,0,0,0,0,7337679328,9876500,0.13,208
00886932,ՀՀ ԱՆ «Կախվածությունների բուժման ազգային կենտրոն» ՓԲԸ,"""National Center for Addictions Trearment"" MOH of RA CJSC",OTHER,2018,8,28220538,0,0,0,0,82611241,0,0,209
00886932,ՀՀ ԱՆ «Կախվածությունների բուժման ազգային կենտրոն» ՓԲԸ,"""National Center for Addictions Trearment"" MOH of RA CJSC",OTHER,2020,1,22519609,0,0,0,0,82611241,0,0,209
00886932,ՀՀ ԱՆ «Կախվածությունների բուժման ազգային կենտրոն» ՓԲԸ,"""National Center for Addictions Trearment"" MOH of RA CJSC",OTHER,2021,6,31871094,0,0,0,0,82611241,0,0,209
01507302,«Էներգետիկայի գիտահետազոտական ինստիտուտ» ՓԲԸ,,OTHER,2022,1,1948000,0,0,0,0,38751030,622430,1.61,210
01507302,«Էներգետիկայի գիտահետազոտական ինստիտուտ» ՓԲԸ,,OTHER,2023,16,4187030,14,622430,87.5,14.87,38751030,622430,1.61,210
01507302,«Էներգետիկայի գիտահետազոտական ինստիտուտ» ՓԲԸ,,OTHER,2024,4,22707000,0,0,0,0,38751030,622430,1.61,210
01507302,«Էներգետիկայի գիտահետազոտական ինստիտուտ» ՓԲԸ,,OTHER,2025,3,5454000,0,0,0,0,38751030,622430,1.61,210
01507302,«Էներգետիկայի գիտահետազոտական ինստիտուտ» ՓԲԸ,,OTHER,2026,2,4455000,0,0,0,0,38751030,622430,1.61,210
08406333,Գավառի համայնքապետարան,Gavar community municipality,URBAN,2018,3,15740000,0,0,0,0,2410276735,0,0,211
08406333,Գավառի համայնքապետարան,Gavar community municipality,URBAN,2022,1,5459000,0,0,0,0,2410276735,0,0,211
08406333,Գավառի համայնքապետարան,Gavar community municipality,URBAN,2024,1,245000,0,0,0,0,2410276735,0,0,211
08406333,Գավառի համայնքապետարան,Gavar community municipality,URBAN,2025,116,2065179246,0,0,0,0,2410276735,0,0,211
08406333,Գավառի համայնքապետարան,Gavar community municipality,URBAN,2026,83,323653489,0,0,0,0,2410276735,0,0,211
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2018,34,102692626,11,1496340,32.35,1.46,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2019,7,23742100,1,79200,14.29,0.33,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2020,2,1586040,0,0,0,0,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2021,1,1080000,0,0,0,0,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2022,15,78545081,1,200000,6.67,0.25,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2023,11,99984024,0,0,0,0,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2024,12,53319965,0,0,0,0,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2025,14,48631741,0,0,0,0,481961575,1775540,0.37,212
02707093,«Էլեկտրոնային կառավարման ենթակառուցվածքների ներդրման գրասենյակ» ՓԲԸ,,OTHER,2026,2,72379998,0,0,0,0,481961575,1775540,0.37,212
02508046,ՀՀ գյուղատնտեսության նախարարություն,Ministry of Agriculture of the RA,GOVERNMENTAL,2018,98,201202954,63,4713459,64.29,2.34,683548571,20309451,2.97,213
02508046,ՀՀ գյուղատնտեսության նախարարություն,Ministry of Agriculture of the RA,GOVERNMENTAL,2019,111,482345617,84,15595992,75.68,3.23,683548571,20309451,2.97,213
02623687,«Հայաստանի արտահանման ապահովագրական գործակալություն» ԱՓԲԸ,,OTHER,2018,5,5680000,0,0,0,0,19971770,0,0,214
02623687,«Հայաստանի արտահանման ապահովագրական գործակալություն» ԱՓԲԸ,,OTHER,2019,5,2644970,0,0,0,0,19971770,0,0,214
02623687,«Հայաստանի արտահանման ապահովագրական գործակալություն» ԱՓԲԸ,,OTHER,2020,1,2400000,0,0,0,0,19971770,0,0,214
02623687,«Հայաստանի արտահանման ապահովագրական գործակալություն» ԱՓԲԸ,,OTHER,2021,4,9246800,0,0,0,0,19971770,0,0,214
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2018,14,43763605,1,1386000,7.14,3.17,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2019,17,98092173,1,35000,5.88,0.04,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2020,12,245597016,0,0,0,0,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2021,25,342003478,0,0,0,0,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2022,55,1381598255,0,0,0,0,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2023,59,1462484949,0,0,0,0,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2024,79,1647768381,0,0,0,0,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2025,55,1619259211,0,0,0,0,7460958886,1421000,0.02,215
04401882,Արմավիրի համայնքապետարան,Armavir community municipality,URBAN,2026,20,620391818,0,0,0,0,7460958886,1421000,0.02,215
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2018,12,162744000,0,0,0,0,5262636883,0,0,216
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2019,36,228246750,0,0,0,0,5262636883,0,0,216
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2020,12,202393452,0,0,0,0,5262636883,0,0,216
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2021,21,339688240,0,0,0,0,5262636883,0,0,216
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2023,15,1102690700,0,0,0,0,5262636883,0,0,216
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2024,25,701164140,0,0,0,0,5262636883,0,0,216
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2025,52,1816280700,0,0,0,0,5262636883,0,0,216
08601339,Սևանի համայնքապետարան,Sevan community municipality,URBAN,2026,72,709428901,0,0,0,0,5262636883,0,0,216
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2018,3,12220000,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2019,3,7823000,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2020,14,885743613,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2021,9,675250546,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2022,34,787342172,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2023,19,450130737,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2024,45,477572424,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2025,73,1208023040,0,0,0,0,7857023291,0,0,217
09215978,Սիսիանի համայնքապետարան,Sisian community municipality,URBAN,2026,50,3352917759,0,0,0,0,7857023291,0,0,217
05502348,«Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան» հիմնադրամ,,OTHER,2019,14,24611400,10,2772500,71.43,11.27,117395504,2772500,2.36,218
05502348,«Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան» հիմնադրամ,,OTHER,2020,15,12651536,0,0,0,0,117395504,2772500,2.36,218
05502348,«Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան» հիմնադրամ,,OTHER,2021,6,2283347,0,0,0,0,117395504,2772500,2.36,218
05502348,«Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան» հիմնադրամ,,OTHER,2022,12,6837382,0,0,0,0,117395504,2772500,2.36,218
05502348,«Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան» հիմնադրամ,,OTHER,2024,15,7378373,0,0,0,0,117395504,2772500,2.36,218
05502348,«Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան» հիմնադրամ,,OTHER,2025,29,16009564,0,0,0,0,117395504,2772500,2.36,218
05502348,«Շիրակի Մ. Նալբանդյանի անվան պետական համալսարան» հիմնադրամ,,OTHER,2026,20,47623901,0,0,0,0,117395504,2772500,2.36,218
02697772,«Երևանի աղբահանություն և սանիտարական մաքրում» համայնքային հիմնարկ,Community Agency «Waste removal and sanitary cleaning of Yerevan»,OTHER,2021,84,1136054020,0,0,0,0,11105714419,0,0,219
02697772,«Երևանի աղբահանություն և սանիտարական մաքրում» համայնքային հիմնարկ,Community Agency «Waste removal and sanitary cleaning of Yerevan»,OTHER,2022,59,874017966,0,0,0,0,11105714419,0,0,219
02697772,«Երևանի աղբահանություն և սանիտարական մաքրում» համայնքային հիմնարկ,Community Agency «Waste removal and sanitary cleaning of Yerevan»,OTHER,2023,70,1561082657,0,0,0,0,11105714419,0,0,219
02697772,«Երևանի աղբահանություն և սանիտարական մաքրում» համայնքային հիմնարկ,Community Agency «Waste removal and sanitary cleaning of Yerevan»,OTHER,2024,156,2581845605,0,0,0,0,11105714419,0,0,219
02697772,«Երևանի աղբահանություն և սանիտարական մաքրում» համայնքային հիմնարկ,Community Agency «Waste removal and sanitary cleaning of Yerevan»,OTHER,2025,180,3044369108,0,0,0,0,11105714419,0,0,219
02697772,«Երևանի աղբահանություն և սանիտարական մաքրում» համայնքային հիմնարկ,Community Agency «Waste removal and sanitary cleaning of Yerevan»,OTHER,2026,66,1908345064,0,0,0,0,11105714419,0,0,219
05546057,ՀՀ Շիրակի մարզի Անի համայնքապետարան,Ani municipality of Shirak marz,URBAN,2018,12,108058270,0,0,0,0,1263118074,700000,0.06,220
05546057,ՀՀ Շիրակի մարզի Անի համայնքապետարան,Ani municipality of Shirak marz,URBAN,2019,17,157284010,1,700000,5.88,0.45,1263118074,700000,0.06,220
05546057,ՀՀ Շիրակի մարզի Անի համայնքապետարան,Ani municipality of Shirak marz,URBAN,2023,28,48721660,0,0,0,0,1263118074,700000,0.06,220
05546057,ՀՀ Շիրակի մարզի Անի համայնքապետարան,Ani municipality of Shirak marz,URBAN,2024,36,727227778,0,0,0,0,1263118074,700000,0.06,220
